Marker Env_1 Loglikelihood Gscore WaldScore NumError Efron McFadden McFaddenAdj CoxSnell Nagelkerke AIC BIC Beta_0 Beta_1
Hapmap23956-BTA-36867_TT bio2 -426.989808457473321357 32.01808605092980919427 29.73256843667268570913 0 0.04852741781510128929889 0.0361378883305783944746 0.03162320393962568223145 0.04850183894121738449297 0.06489792870428498020572 857.979616914946642714 866.9150143671553505609 7.733323653454987075574 -0.0643136002430251260887
BTA-73842-no-rs_CC bio15 -409.2013642283994861726 30.97916545170974028656 29.52387237340890225115 0 0.05139793300249015253842 0.03647259927940807428372 0.03176329239555912266552 0.04835828490930098560573 0.0650777064332701003145 822.4027284567989723452 831.2782317562717745996 -3.149588984326818861181 0.06072699850487222800514
Hapmap28985-BTA-73836_CC bio2 -378.8658084012372876948 30.41255221543266806794 29.11632238431341023616 0 0.04713164530577418083034 0.03858754960190750507966 0.0335123360087087753369 0.04612673279774702950109 0.06534481849318944420154 761.7316168024745753895 770.6670142546832832364 7.233032903715036378636 -0.06568330705276680713867
Hapmap28985-BTA-73836_CC bio1 -378.1799926143213082808 31.78418378926462689593 28.95049074464424777517 0 0.04202161618322825133555 0.04032788040400063625307 0.03525266681080190651031 0.04815618988307590267331 0.0682198217036273141226 760.3599852286426165615 769.2953826808513244084 9.832519555139273836029 -0.04635332272310699200049
BTA-73842-no-rs_CC prec7 -409.5515194241335850123 30.27885506024154260718 28.9396229832009677374 0 0.04700559524104533213771 0.03564810514256503993233 0.03093879825871608831413 0.04729137595573369864076 0.06364192375815034834506 823.1030388482671700245 831.9785421477399722789 -1.713629439853744347642 0.01350111706650577293073
ARS-BFGL-NGS-106520_GG prec7 -348.605739019478849311 31.43760187870298067336 28.52724142838668407694 0 0.05385784283749252656422 0.0431450512258322138961 0.03765544023167298042518 0.04764379759852500927694 0.07032996194623394187602 701.2114780389576986219 710.1468754911664064688 0.4805116584448529100458 -0.01621834691349290304416
ARS-BFGL-NGS-44057_TT pop1 -89.33676105335506840294 32.54619134888245098047 28.48040705661545426639 0 0.06019844166374968438783 0.1540869022896627097623 0.1351492759925748151739 0.04950662725657610708412 0.1763507605338510010308 182.6735221067101368059 191.5995810205514765651 -3.806492238799690604927 -27.84791357548055740385
BTA-122374-no-rs_AA longitude -419.8988712007243152002 29.72376248613803706444 28.08562602198156244772 0 0.0459501581295362420917 0.03418404526979557512927 0.02958381401902607596042 0.04510597256263068193525 0.06088748126256302091423 843.7977424014486304005 852.7331398536573382474 -12.61678827906176658929 0.374470926015056596503
ARS-BFGL-NGS-46098_CT bio14 -342.2257791263147657934 28.64149059525072110732 28.04231483348182189103 0 0.03651224412363722232784 0.04016515185714653328637 0.03455578572118060080159 0.04349987964982437749781 0.06496923247950185378787 688.4515582526295315868 697.3869557048382394338 -2.074244139811182685053 0.03205361080505283554435
BTA-73842-no-rs_CC bio14 -409.4614299007184456403 30.4590341070718213512 27.78893941737682969466 0 0.05296549010010123518816 0.03586023474895583349614 0.03115092786510688187794 0.04756598938102327188762 0.06401148218866847330064 822.9228598014368912805 831.7983631009096935349 0.5002663716054294134727 -0.03138083535086641430201
BTA-122374-no-rs_AA prec4 -420.0780720454920981743 29.36536079660247111622 27.66124193202251264727 0 0.04817867969605619436974 0.03377186260666305056468 0.02917163135589355139584 0.04457440287060693057033 0.06016992795811089533284 844.1561440909841963487 853.0915415431929041956 1.92112816006134385651 -0.01533762540480862211686
ARS-BFGL-NGS-106520_GG latitude -349.5109169774874843806 29.62724596268571053415 27.59296611824760034337 0 0.0447666620056291060482 0.04066051379085480987864 0.03517090279669557640772 0.04496285150922326091143 0.06637245129543867535558 703.0218339549749687611 711.9572314071836766081 -0.2392880172487373211372 -0.5025020608539452906887
BTA-122374-no-rs_AA bio3 -419.777657443457061115 29.96619000067254523501 27.30739269857123520044 0 0.04748034643855730038003 0.03446285092689758044939 0.02986261967612808128055 0.04546536545023949964315 0.06137261718729662270271 843.5553148869141222299 852.4907123391228300768 8.685886472946827585595 -0.1141770159007957804084
BTA-122374-no-rs_GG bio15 -299.1360034634822135657 29.83505736681999614968 27.1884247440176488441 0 0.04117699681756394405885 0.0474999551236781652119 0.0411316140758069369982 0.04527098131149492231872 0.07267439502045520587282 602.2720069269644271315 611.2074043791731349784 1.935271099892671813059 -0.07569406062315492532709
BTA-73842-no-rs_TT bio3 -307.0190157617509705557 33.01560551158224610102 27.11702067114354926074 0 0.04337744942894503015528 0.05102452659545454662516 0.04484265886292974792431 0.05145397691554392773572 0.0797890539027076543612 618.0380315235019411113 626.9135348229747433657 -15.78826698603021030931 0.1804290134198966928013
Hapmap23956-BTA-36867_TT bio19 -428.7103655518671305735 28.57697186214219076117 26.96955461449294413553 0 0.04391349774262038029591 0.0322540022016770530828 0.02773931781072434078544 0.04340404848929011361221 0.05807682565910924961264 861.4207311037342611471 870.356128555942968994 1.626567892640137501692 -0.005249119190238113283748
Hapmap23956-BTA-36867_TT bio14 -428.8339222390954389719 28.32985848768557396449 26.78975485069905933602 0 0.04393276363703752028338 0.03197509247806331792547 0.02746040808711060568232 0.04303691648263969826487 0.05758558435129953577351 861.6678444781908779437 870.6032419303995857907 -0.9974325642204570055893 0.02873847875298461015114
ARS-BFGL-NGS-46098_CT bio19 -342.1389906308447556305 28.81506758619074143324 26.41714379000765060973 0 0.04061442078519259598225 0.0404085660808869871416 0.03479919994492105465682 0.04375764989862424968886 0.06535422515891598047467 688.2779812616895112609 697.2133787138982191078 0.9914068039515905320569 -0.006265611270034756554105
ARS-BFGL-NGS-106520_AA bio2 -410.6820416679811283911 29.18197128968011683225 26.36576903174151517879 0 0.04437038915004353840021 0.03430968979395737818031 0.0296068286399419710697 0.04430229110166918104 0.06043490977745132157744 825.3640833359622567822 834.2994807881709646291 -8.62668010451745330934 0.06537097892652655802031
Hapmap41762-BTA-117570_CT bio3 -329.8119142154320357074 32.24646433854595756197 26.11171176799442736859 0 0.04312512700289218076826 0.04660767296348308384377 0.04082624248178275176918 0.04883920384029603412122 0.07417023496841181760722 663.6238284308640714149 672.5592258830727792618 -14.27237024855631727406 0.1628639640025512127895
ARS-BFGL-NGS-46098_TT bio1 -159.4865335357774952796 27.63643033671164314646 25.98593801599600197627 0 0.03945916207970726232021 0.07973362110201806177015 0.06819325642675801206699 0.04200594982416453972889 0.1009249561947083555246 322.9730670715549905592 331.9084645237636984061 14.36171673425452516466 -0.07401687852187943064024
BTA-73842-no-rs_TT prec7 -309.5082592209713371334 28.03711859314151294553 25.34761153437284903096 0 0.05146270364173860842978 0.04333043968597814971696 0.03714857195345335101611 0.04386808566997735887773 0.06802570494940759517326 623.0165184419426742668 631.8920217414154765212 0.2655884799176715510007 -0.01639564320328422501174
Hapmap41762-BTA-117570_CT longitude -332.9439070065724610159 25.98247875626510694502 24.83991112432666444401 0 0.03977352540026791652547 0.03755397366790060552366 0.03177254318620027344908 0.03954242159510934105301 0.06005156657589535633171 669.8878140131449220318 678.8232114653536298787 11.85516955546392357194 -0.402755968981376009946
Hapmap23956-BTA-36867_TT bio1 -430.0976859075277896338 25.80233115082087264058 23.89202933526070683767 0 0.03903217771554733670023 0.02912234542420098168955 0.0246076610332482694464 0.03927371299983451532079 0.0525502265863537738083 864.1953718150555792676 873.1307692672642871146 8.576009713033663034616 -0.03800172309094289700021
Hapmap41762-BTA-117570_CC prec10 -382.3849963664700433719 26.71028382727791045115 23.85433399714653792192 0 0.03256008511471808979489 0.03374725134448213701701 0.02869342989313271861159 0.04062725241655606609956 0.0574304217151653465888 768.7699927329400867437 777.7053901851487945907 2.591907472822101640058 -0.01340785534836431766508
BTA-73842-no-rs_TT bio19 -310.4967433647343651726 26.06015030561545686716 23.81718188429807324565 0 0.03830742829964888651736 0.0402751005697576160711 0.03409323283723281737025 0.04083890936998104586111 0.06332839823824848639544 624.9934867294687303452 633.8689900289415325996 0.8153511996906663539773 -0.006273401555527210350813
Hapmap28985-BTA-73836_CC bio15 -381.5447811760204608056 25.05460666586632184627 23.71165672728475708707 0 0.03573259353926759980752 0.03178937008071306541662 0.02671415648751433561964 0.03815760157234360537342 0.05405545543000215234018 767.0895623520409216112 776.0249598042496294581 1.792350753771787156957 -0.0581546241929527840301
Hapmap41762-BTA-117570_TT bio19 -159.5474174392235716252 27.5146625298194904552 23.0540762733243763602 0 0.04442119397340117572907 0.07938230987770754018551 0.06784194520244749053656 0.04182479475648485510875 0.1004897067277506057749 323.0948348784471432504 332.0302323306558510974 0.9173056175216298615432 -0.01056685617222555046714
Hapmap28985-BTA-73836_GG prec4 -389.9473901764931437208 24.34646169815085581245 23.03930174443235795977 0 0.03893615494486442015799 0.03027258541983948925873 0.02529895339147148538303 0.03709937412710501971821 0.05202129538152425921381 783.8947803529862874417 792.8301778051949952886 1.428214159277146812145 -0.0147211350989601889998
ARS-BFGL-NGS-46098_CC prec10 -390.2034337918407132517 25.36451551197823078843 22.85773002277583611577 0 0.0323458090052889315081 0.03147855091915941546255 0.02651436370189616905562 0.03862035274741473610391 0.05410239211508557330803 784.4068675836814265034 793.3422650358901343504 2.444364103887735688433 -0.01281595595503419579217
Hapmap23956-BTA-36867_GG latitude -258.9941528232993198932 24.37508631895923277844 22.83222874354217069026 0 0.03938425707507021966951 0.04494235171482064740162 0.03756722267909469789712 0.03714217234565445155837 0.06524993898630041249277 521.9883056465986397865 530.9237030988073476334 -2.839922806101094302726 0.5480284095948040927406
BTA-73842-no-rs_TT latitude -311.4189070891769584581 24.21582285673027029604 22.5471122491045251994 0 0.03880007447841705655635 0.03742475348363933734764 0.03124288575111453864679 0.03800431769098357810601 0.05893283152357203199037 626.8378141783539169163 635.7133174778267191707 -0.4993606544405904677276 -0.4863158808742933963043
ARS-BFGL-NGS-46098_CT bio3 -343.006951566888521693 27.07914571410320930811 22.48663178622994395298 0 0.03647009321364261881819 0.03797421073989439021818 0.0323648446039284577334 0.04117659203914284367582 0.06149928695068188231004 690.013903133777043386 698.949300585985751233 -12.52834776432482982982 0.1422382702295901570077
Hapmap41762-BTA-117570_TT bio1 -161.5449550669533562569 23.51958727435992119181 22.33379116316583294991 0 0.04190878699835231537777 0.0678561535394297572093 0.05631578886416970750614 0.03586224793962719878523 0.08616388434260649449781 327.0899101339067125138 336.0253075861154203607 13.00085422354629463484 -0.06796261293441032058031
ARS-BFGL-NGS-46098_TT bio15 -160.2604171172892736363 26.08866317368808643296 22.05144132436279440397 0 0.02062354086260693726129 0.07526817172859693265809 0.06372780705333688295493 0.03970077131724424816632 0.09538645412998231796158 324.5208342345785472727 333.4562316867872551196 2.276955674203890800508 -0.1098880800475424772254
BTA-122374-no-rs_GG longitude -302.6330139264826984413 22.84103644081902639851 21.90735387774149322063 0 0.02986505265768083438541 0.03636487748549758683555 0.02999653643762635862186 0.03484584847673355672421 0.05593872462353826912642 609.2660278529653968826 618.2014253051741047296 11.59995223804284648992 -0.402112856386586874774
BTA-122374-no-rs_GG bio14 -303.1594298285888585687 21.78820463660670614381 21.79763628868430619737 0 0.02887203671967567231117 0.03468867948668017596415 0.02832033843880894780467 0.03326669311542700070618 0.05340367552140797967764 610.3188596571777171373 619.2542571093864249843 -2.327084141575170222549 0.03001158275415175820961
BTA-73842-no-rs_CC bio2 -412.9942987743571651826 23.39329635979438226645 21.66203084482369686098 0 0.03626195389467982196224 0.02754155289577457649134 0.02283224601192562487314 0.03673745715092132079751 0.04943908693322299470764 829.9885975487143303653 838.8641008481871326197 -7.312239529889070841721 0.05635905279700351606185
ARS-BFGL-NGS-46098_CC prec5 -391.7036615823966435312 22.36405993086637022937 21.43531945760074262225 0 0.03620584133312422135068 0.02775484510872899943015 0.02279065789146575302321 0.03413074540003686418825 0.04781300116262031988276 787.4073231647932870625 796.3427206170019949094 -1.37419144664133460645 0.01563991319014331658463
Hapmap41762-BTA-117570_CT bio2 -335.2048073683004737189 21.46067803280908153907 21.22597195828339060319 0 0.03495850225938479621628 0.03101835453420978577126 0.02523692405250945369668 0.03277490521672283055581 0.04977399772815427997466 674.4096147366009474378 683.3450121888096552847 6.018904138922945071082 -0.05896626447815773729673
BTA-122374-no-rs_AA prec10 -423.7748337288746920126 21.97183742983728343967 21.21290174414139607928 0 0.03609944546181984150824 0.02526888329539111609397 0.02066865204462161692512 0.03354231210596587958858 0.0452779706062040475766 851.5496674577493840252 860.4850649099580918722 0.9690859273456846782811 -0.01063079409535221625546
Hapmap41762-BTA-117570_CT bio1 -334.6545112353637602687 22.56127029868250843947 21.11246932945910334371 0 0.03332759103872466230865 0.03260910395267085237639 0.02682767347097052030181 0.03442647563130988322367 0.05228217468610316104446 673.3090224707275205374 682.2444199229362283843 8.475040265890726837519 -0.04214363676843608049914
BTA-73842-no-rs_CT prec4 -400.8550085515024103133 21.7180462796565895145 20.85654991608343266155 0 0.03504785323523579125549 0.02637515922209203829895 0.02151741854275702987365 0.03415206471235223025223 0.04664359294862180682457 805.7100171030048206267 814.5855204024776228811 -2.583004821021478155524 0.01337133726461320859576
BTA-122374-no-rs_GG bio19 -302.7430321596018091279 22.62099997458080502533 20.84198156310629376428 0 0.03499203592251462746057 0.03601456067050423762209 0.0296462196226330094084 0.03451602643752861110469 0.05540925482921892072995 609.4860643192036182558 618.4214617714123261027 0.6036558020910862581748 -0.006045495362482116651953
ARS-BFGL-NGS-46098_TT bio19 -161.1475276927217160777 24.31444202282320155017 20.73510459969793418011 0 0.0412367477897907950754 0.07014938195471184540636 0.05860901727945179575741 0.03705149752477035393064 0.08902121676307474671183 326.2950553854434321555 335.2304528376521400024 0.6935225680492690117297 -0.009821711241814210159442
ARS-BFGL-NGS-46098_TT bio3 -159.3926924886852440344 27.82411243089614563684 20.71117683814521098773 0 0.03876032374692982903231 0.0802751010544944772554 0.06873473637923442760645 0.0422850990984203287267 0.10159564995104482402 322.7853849773704880688 331.7207824295791959157 -24.9267472363024765597 0.2774366599890233727355
ARS-BFGL-NGS-46098_TT prec5 -161.9209103904479630509 22.76767662737070760381 20.23877935179156181342 0 0.04884368885425266444212 0.06568682277206319475088 0.05414645809680314510193 0.03473589884727672010781 0.08345767883407095447188 327.8418207808959261018 336.7772182331046339487 1.263475366464939321975 -0.02882099303068683030452
Hapmap41762-BTA-117570_TT bio15 -161.7458880050791908689 23.11772139810825196782 19.89833018726934262162 0 0.0153507356475311032909 0.06669673384880795970024 0.05515636917354790999708 0.03526042344219410765854 0.08471791987103546893375 327.4917760101583817378 336.4271734623670895847 1.966069565323936179854 -0.1023708815353852302196
Hapmap41762-BTA-117570_TT longitude -162.5754182223864626466 21.45866096349370841234 19.8565710488772232678 0 0.02402987705573031331895 0.06191019324037114375265 0.05036982856511109404949 0.03277187577089201418485 0.07873884867359939125349 329.1508364447729252933 338.0862338969816331402 16.32226215787599533404 -0.5833601707177704523226
ARS-BFGL-NGS-44057_CC latitude -369.2530821041311147879 20.75152171351977559155 19.81742436824131125064 0 0.03472859644775681239913 0.02733132913672944673935 0.02206302553682084320076 0.03185525102525400988453 0.04589447996000727463399 742.5061642082622295757 751.4322231221035693349 0.2544431932061951371217 0.4034873888830281151363
Hapmap23956-BTA-36867_GT prec7 -423.8210786915229578431 20.31949847740713355204 19.76631072507803108841 0 0.03068739373485193552534 0.02341059462732073806392 0.01880209611475153544391 0.03105944552989433151725 0.04196201154261075963331 851.6421573830459156862 860.5775548352546235331 -1.51346792435398376541 0.01097023591134778483094
Hapmap41762-BTA-117570_CT bio14 -336.0324559291651663473 19.80538091107969628224 19.75106478210322068396 0 0.02275642524784451280933 0.02862585822525051253455 0.02284442774355018045997 0.03028561283765308828056 0.04599360439364327008419 676.0649118583303326946 685.0003093105390405415 -2.002324858193211344235 0.0270573456635420249064
Hapmap23956-BTA-36867_GG bio1 -261.3368175503869257903 19.68975686478402098434 19.17391723558846975024 0 0.03035704281250612866436 0.03630362438996324262862 0.02892849535423729317833 0.03011149425529106637761 0.05289871428788282447852 526.6736351007738515806 535.6090325529825594275 -12.12907900817464451095 0.0445459381704634557671
ARS-BFGL-NGS-44057_CC bio2 -369.8864988685441009264 19.48468818469380331448 19.15137632860316149568 0 0.03191475065808582273685 0.02566281322662974939425 0.02039450962672114585567 0.02993997646024462608262 0.04313510662868272868664 743.7729977370882018528 752.699056650929541612 -5.677266027041552279905 0.05384925549269582656581
Hapmap23956-BTA-36867_GG bio15 -261.3342362692901158505 19.6949194269776408639 18.76263537305313829247 0 0.03326697097269346969743 0.03631314303054646941762 0.02893801399482051996733 0.0301192692392387964713 0.05291237308046737314727 526.668472538580231701 535.603869990788939548 -4.845859760671837128052 0.06565837155717837344675
ARS-BFGL-NGS-44057_CC bio14 -370.431224696610094882 18.39523652856181540338 18.23770058741725835424 0 0.02943557137118075535008 0.02422792270614811392963 0.01895961910623951033683 0.02828984836045156061506 0.04075773496875264180806 744.8624493932201897639 753.7885083070615295231 1.651490185226882294604 -0.02471283889366753968319
Hapmap28985-BTA-73836_CC prec5 -384.6966483613663878582 18.75087229517446774096 18.07958021198318954853 0 0.03177305418326919751694 0.02379117048920073080763 0.01871595689600200106487 0.02869646713659206260999 0.04065246599316856353803 773.3932967227327757165 782.3286941749414835634 1.137626745612596347547 -0.01449598375234162200967
ARS-BFGL-NGS-46098_CT bio1 -347.175257380658394718 18.74253408656346325811 17.70726419390308195058 0 0.0256438889920608794541 0.0262834340018390680109 0.02067406786587313547192 0.0286838910746162524556 0.04284081709294971284787 698.350514761316789436 707.285912213525497283 7.469153799625138173256 -0.03740003145892946578678
ARS-BFGL-NGS-106520_GG bio1 -355.1859371618691474937 18.27720559392238430796 17.28500415855990581492 0 0.02346765671700007328728 0.02508368719272624085574 0.01959407619856700738482 0.02798180350963700872618 0.04130567409010846082764 714.3718743237382949873 723.3072717759470028343 7.290492477778133906079 -0.0363585757794318446877
BTA-73842-no-rs_CT bio3 -402.5307744735191886609 18.36651443562303281931 16.68393288932261172945 0 0.02496677009936761981821 0.02230494107787991752518 0.01744720039854490909988 0.02895884077409124424465 0.03955088492328027209241 809.0615489470383773218 817.9370522465111795762 -8.715439008433319461461 0.1025089954376389506969
ARS-BFGL-NGS-44057_CC prec7 -370.8290165230754150683 17.59965287563117503078 16.673901762729298838 0 0.02942282858688733082576 0.02318007865045738148972 0.01791177505054877795113 0.02708305168872075004843 0.03901907952313568084864 745.6580330461508301365 754.5840919599921698957 -0.1813734531272661489309 0.01150773188772316057179
Hapmap41762-BTA-117570_TT bio14 -165.3188804349035180563 15.97173653845959759301 16.49985096875135122917 0 0.0100995079499046678086 0.04607991603774984096676 0.03453955136248979131781 0.02449581920804947006952 0.05885450729895640183714 334.6377608698070361126 343.5731583220157439595 -3.632282599517006085139 0.03650409438367012389932
Hapmap28985-BTA-73836_CC longitude -385.6237385898626685299 16.89669183818190639768 16.47741443577560164178 0 0.02853885462084045234561 0.02143858002430771078758 0.01636336643110898104482 0.02589589700655374503776 0.03668507581127082822596 775.2474771797253370598 784.1828746319340449067 8.764365844873975185635 -0.295274327800949783283
ARS-BFGL-NGS-106520_GG bio2 -356.2364779740151717324 16.17612396963033583042 16.08110310278938337794 0 0.02546312595375326199611 0.02220015699664134852052 0.0167105460024821150496 0.02480536759009261175112 0.03661674019720811418599 716.4729559480303434649 725.4083534002390513118 5.020385959389780373714 -0.04964624876445887697541
ARS-BFGL-NGS-106520_AA prec4 -417.2174540945678043735 16.11114643650676486741 15.56487060650422796487 0 0.02523693513457241955917 0.01894212118072535457275 0.01423926002670994746214 0.02470696861751988759708 0.03370397742743100652808 838.434908189135608747 847.370305641344316594 1.190450481244619760561 -0.01138782165157981016652
Hapmap41762-BTA-117570_CC prec4 -387.754783716435983687 15.97070912734602982086 15.5260808662277585597 0 0.01898106115470057079402 0.02017827809526082907723 0.0151244566439114106176 0.0244942629275585582716 0.03462493193260039110837 779.509567432871967374 788.4449648850806752209 2.642323303919702891067 -0.01183230783655691972933
ARS-BFGL-NGS-44057_CC bio19 -371.6121042258504250655 16.03347747008115503631 15.29877509324949969461 0 0.02636988185842583038224 0.02111730676867050964353 0.01584900316876190605074 0.02470298673286003515552 0.03559007363228054272189 747.224208451700850131 756.1502673655421898902 -0.55517584013650435646 0.004359890731712579340836
ARS-BFGL-NGS-106520_AG prec4 -417.9348836619099216982 15.71120102706542109861 15.27917729666100064151 0 0.02493279146138506653782 0.0184494506229873619441 0.01375230478640750928767 0.02410109110636217503174 0.03285825756487883258407 839.8697673238198433965 848.8051647760285512434 -2.219079231611007773164 0.01116703359970589798262
ARS-BFGL-NGS-46098_CC prec4 -395.0434203883245619926 15.68454231901053330667 15.25683211963385491148 0 0.02124565895560179718416 0.01946525112216413133355 0.01450106390490088487241 0.02406069243774770283813 0.03370608822092230973832 794.0868407766491239852 803.0222382288578318321 2.536583306521837138719 -0.01158149188683872417108
BTA-73842-no-rs_CC prec4 -416.829835471266994501 15.72222296597472362967 15.21550651288346910767 0 0.02553769733103638536016 0.01851019321076821194617 0.01380088632691926027376 0.02484179220787989186706 0.03343060788059021269195 837.6596709425339890021 846.5351742420067912565 1.346148480287442863925 -0.01111847028687009744692
ARS-BFGL-NGS-44057_CC bio15 -371.7477630544180559891 15.76215981294589318917 15.19008041044488655034 0 0.02571824897744956760519 0.02075996082121939255525 0.01549165722131078901666 0.02429008297195575953251 0.03499519515007332841631 747.4955261088361119781 756.4215850226774517373 -1.173742087397574623527 0.04676178044176619345379
BTA-73842-no-rs_TT prec5 -315.7257096089201157119 15.60221781724395578861 15.06443178338097930308 0 0.0310162489168781250787 0.02411271172006097677012 0.01793084398753617806927 0.02465453582185143211565 0.03823148774029307720175 635.4514192178402314237 644.3269225173130336781 0.7311711558947282197036 -0.01498389673042034900795
Hapmap28985-BTA-73836_CC bio14 -386.5497776195253849529 15.04461377885647355157 14.94367625233740480475 0 0.01895021372992972754105 0.01908865708871932076679 0.01401344349552059096982 0.02309044117891345009649 0.03271076437127285704468 777.0995552390507699059 786.0349526912594777528 -1.460630591592974000456 0.02188376224942052949082
Hapmap28985-BTA-73836_GG bio6 -394.4579923527058574473 15.32525734572542835954 14.65228615008935923909 0 0.02696665757810184091761 0.01905554769442050334991 0.01408191566605249947421 0.02351606797091278374615 0.03297458102488793970863 792.9159847054117148946 801.8513821576204227415 -7.271439900451317120845 0.04010007652667858583275
ARS-BFGL-NGS-106520_GG prec5 -356.8460726392068280699 14.95693463924702315548 14.49046668732384036005 0 0.02689479975841326404298 0.02052693820863288169404 0.01503732721447364822313 0.02295742810329640684825 0.0338888822107292249403 717.6921452784136561398 726.6275427306223639867 0.7740405884456133133354 -0.01362902412637257669092
BTA-73842-no-rs_CT bio14 -404.4962935933940516298 14.43547619587330688162 14.20876851205499425117 0 0.02278487794133213874053 0.01753094998556648518358 0.01267320930623147675828 0.02283207343970201507084 0.03118317878184736362876 812.9925871867881032595 821.8680904862609055139 -1.111780471751802551374 0.02077182033269191262313
Hapmap28985-BTA-73836_CG prec4 -421.003098336345630226 14.55085066458128240097 14.18051929163186895225 0 0.02315467454114621359508 0.01698760253016963446071 0.01231774427328579958043 0.02234114479700737324833 0.03037388446265339113079 846.0061966726912604519 854.9415941248999682989 -2.112538216969535929783 0.01069373242564330839063
ARS-BFGL-NGS-46098_TT bio14 -166.4795367622353071818 13.65042388379601934201 14.16576664184918274772 0 0.00720900650894583226334 0.03938271739772141870643 0.02784235272246136905748 0.02097324740895290217909 0.05039105376428544774361 336.9590735244706143636 345.8944709766793222105 -3.53994123082659768861 0.03383833013081396684415
BTA-122374-no-rs_AG latitude -427.2364721934594479213 14.27508632003991428938 13.94611544308667353074 0 0.02189266109613440816021 0.01643179128523988098481 0.01182746430133301620028 0.02192241624969154816134 0.02960499713922408079475 858.4729443869188958427 867.4083418391276036896 0.143592119750604071813 -0.3006552601798099315063
BTA-122374-no-rs_AG bio14 -427.3431585115563990096 14.06171368384601211288 13.79021039706673801978 0 0.02144598808425065953904 0.01618618193862614941308 0.01158185495471928462856 0.02159830201197077169991 0.02916729898719485866945 858.6863170231127980192 867.6217144753215058661 -0.9477281294042687699651 0.02010453483532698059898
BTA-122374-no-rs_AG bio15 -427.3734394904196915443 14.00115172611942704339 13.65176850492738190763 0 0.02133562329947864735086 0.01611647017458646375743 0.0115121431906795989729 0.02150628848947227811676 0.0290430398708952965233 858.7468789808393830887 867.6822764330480909356 1.438225317990310386275 -0.03997956831131695837334
Hapmap23956-BTA-36867_GG bio14 -263.4706763839754828094 15.42203919760690694618 13.52508153263250196673 0 0.02871561896832197869006 0.02843488226909360577083 0.02105975323336765632053 0.02366280527268689397834 0.04156990565653254165207 530.9413527679509656187 539.8767502201596734657 -0.9351539420519005305446 -0.03226521309728100880864
ARS-BFGL-NGS-44057_CC bio1 -372.6011051777715097633 14.05547556623898564077 13.419646622376918574 0 0.02162885432522030509667 0.01851212813101106650611 0.01324382453110246291332 0.02168876069806562111118 0.0312474195361274470845 749.2022103555430195265 758.1282692693843592857 -6.221717280113358617289 0.03108615431122484831558
BTA-73842-no-rs_TT bio2 -316.9812315107055030738 13.09117401367318106464 13.17407522023291815277 0 0.02159309176871523368703 0.02023197655399834902568 0.01405010882147355027062 0.02072803712068688452306 0.03214271413528362213906 637.9624630214110061477 646.8379663208838084021 4.475813912953166373403 -0.04708532414952666205249
BTA-73842-no-rs_CT bio1 -404.8377053189262767541 13.752652744808856633 13.15763146546685206408 0 0.0208679437995433456109 0.01670170517180656079813 0.01184396449247155242704 0.02176391697470709228612 0.02972433124866609873234 813.6754106378525535082 822.5509139373253557626 6.047054572657151296292 -0.02851967631434327925527
Hapmap41762-BTA-117570_CT bio19 -339.1391972980298402385 13.59189817335034849988 12.96597042266734664713 0 0.01790254636437147383286 0.0196451536008936922229 0.01386372311919336014832 0.02088427094947072152611 0.03171614526173306514254 682.278394596059680477 691.2137920482683883239 0.254798515965537785788 -0.004291972038823472157856
Hapmap23956-BTA-36867_GG bio19 -264.6321312113975630087 13.09912954276274654752 12.89880969378285958775 0 0.0209497346366898784119 0.02415194265839127804856 0.01677681362266532859827 0.02013479555750942115184 0.0353720339618970406165 533.2642624227951260174 542.1996598750038338643 -3.480578670980731068952 0.004792795943026357953031
ARS-BFGL-NGS-44057_CT bio14 -347.0774269315385827106 12.69825248338158862893 12.77922227702749089721 0 0.0210315649935477590269 0.0179644856468348535633 0.0123056012703128807447 0.01961513622831126255801 0.02936230344011415621898 698.1548538630771654212 707.0809127769185051804 -1.761496745773907079318 0.02138987284949656625631
Hapmap41762-BTA-117570_TT bio3 -165.2513642567322098981 16.10676889480221390949 12.74587766552168610276 0 0.01481058511967471103075 0.04646949669653820515301 0.03492913202127815544985 0.02470033911374739857411 0.05934589393846610258401 334.5027285134644197961 343.4381259656731276431 -18.15150129728233425325 0.19438270852343864686
ARS-BFGL-NGS-44057_CT latitude -346.8385743979633796807 13.17595755053199468865 12.72653284413979782579 0 0.02275151459778722534515 0.01864030508210555675368 0.01298142070558358393507 0.02034549558452145847851 0.03045559347836623701609 697.6771487959267593615 706.6032077097680991207 -0.5734476926560215890184 -0.3356759510507937945727
Hapmap41762-BTA-117570_TT prec10 -165.7278938808800947124 15.15370964650644428073 12.64803441555269322011 0 0.009194349162125761156482 0.0437198338759226059775 0.03217946920066255632855 0.02325591908140197376252 0.05587548012562665876083 335.4557877617601894249 344.3911852139688972718 -5.103344377345980516225 0.01900339923600703829035
ARS-BFGL-NGS-46098_CT prec4 -350.1175159165558913865 12.85801701476846992112 12.56891501142020209532 0 0.01765133446985137907282 0.01803133130457900659867 0.01242196516861307411389 0.01976786697161510221628 0.02952429191164240333418 704.235031833111782773 713.17042928532049062 -2.890234832676160524291 0.01136348833793477896789
